,CH1,CH2,CH3,CH4,,Gate Volteage,Drain Voltage,Drain Current
409,1022,-376,11400,1290,,0.07984375,-0.00005875,0.000080625
410,1536,-637,10753,-382,,0.12,-9.95313E-05,-0.000023875
411,1038,-557,11123,623,,0.08109375,-8.70313E-05,3.89375E-05
412,1020,254,11392,-261,,0.0796875,3.96875E-05,-1.63125E-05
413,1280,-257,11904,-525,,0.1,-4.01563E-05,-3.28125E-05
414,1022,390,11640,383,,0.07984375,6.09375E-05,2.39375E-05
415,1151,1,11391,-128,,0.089921875,1.5625E-07,-0.000008
416,1022,512,11785,1037,,0.07984375,0.00008,6.48125E-05
417,1016,-140,11902,640,,0.079375,-0.000021875,0.00004
418,642,5,10703,1177,,0.05015625,7.8125E-07,7.35625E-05
419,1149,1,9889,1406,,0.089765625,1.5625E-07,0.000087875
420,1021,-4,14395,746,,0.079765625,-0.000000625,0.000046625
421,1151,-384,14245,392,,0.089921875,-0.00006,0.0000245
422,1280,257,11895,885,,0.1,4.01563E-05,5.53125E-05
423,1157,6,11998,-246,,0.090390625,9.375E-07,-0.000015375
424,893,252,13821,2,,0.069765625,0.000039375,0.000000125
425,1274,512,13312,364,,0.09953125,0.00008,0.00002275
426,1152,256,13686,886,,0.09,0.00004,0.000055375
427,1152,-256,11523,128,,0.09,-0.00004,0.000008
428,1026,-257,12821,1441,,0.08015625,-4.01563E-05,9.00625E-05
429,1281,-392,13568,1921,,0.100078125,-0.00006125,0.000120063
430,1021,254,12388,1131,,0.079765625,3.96875E-05,7.06875E-05
431,896,-640,11136,381,,0.07,-0.0001,2.38125E-05
432,901,-369,12707,381,,0.070390625,-5.76563E-05,2.38125E-05
433,1412,128,13944,378,,0.1103125,0.00002,0.000023625
434,1530,1,14592,1918,,0.11953125,1.5625E-07,0.000119875
435,1024,511,12194,512,,0.08,7.98438E-05,0.000032
436,1280,130,12384,1153,,0.1,2.03125E-05,7.20625E-05
437,898,1,14047,143,,0.07015625,1.5625E-07,8.9375E-06
438,1148,-1,14092,883,,0.0896875,-1.5625E-07,5.51875E-05
439,1145,257,13320,912,,0.089453125,4.01563E-05,0.000057
440,1406,-1,13059,128,,0.10984375,-1.5625E-07,0.000008
441,768,256,14085,1142,,0.06,0.00004,0.000071375
442,1283,121,14329,384,,0.100234375,1.89063E-05,0.000024
443,1024,0,14217,-640,,0.08,0,-0.00004
444,1274,267,15087,-256,,0.09953125,4.17188E-05,-0.000016
445,768,641,13308,7,,0.06,0.000100156,4.375E-07
446,1411,-134,14248,-256,,0.110234375,-2.09375E-05,-0.000016
447,902,-137,14978,1145,,0.07046875,-2.14063E-05,7.15625E-05
448,901,254,13690,259,,0.070390625,3.96875E-05,1.61875E-05
449,1404,-506,13446,215,,0.1096875,-7.90625E-05,1.34375E-05
450,1157,114,12676,1413,,0.090390625,1.78125E-05,8.83125E-05
451,1021,138,14562,859,,0.079765625,2.15625E-05,5.36875E-05
452,1151,-5,13568,1644,,0.089921875,-7.8125E-07,0.00010275
453,1155,-386,11393,-1158,,0.090234375,-6.03125E-05,-0.000072375
454,895,-249,12958,291,,0.069921875,-3.89063E-05,1.81875E-05
455,1024,6,13696,387,,0.08,9.375E-07,2.41875E-05
456,1162,123,14993,1549,,0.09078125,1.92188E-05,9.68125E-05
457,1664,1,14101,480,,0.13,1.5625E-07,0.00003
458,1274,371,12151,-662,,0.09953125,5.79688E-05,-0.000041375
459,1280,-384,13440,-96,,0.1,-0.00006,-0.000006
460,1147,257,14713,2056,,0.089609375,4.01563E-05,0.0001285
461,1023,-384,11660,348,,0.079921875,-0.00006,0.00002175
462,1409,254,11520,-631,,0.110078125,3.96875E-05,-3.94375E-05
463,1284,141,11383,889,,0.1003125,2.20313E-05,5.55625E-05
464,1280,-130,12287,1147,,0.1,-2.03125E-05,7.16875E-05
465,1152,123,11030,-244,,0.09,1.92188E-05,-0.00001525
466,1024,128,10374,-888,,0.08,0.00002,-0.0000555
467,896,-258,11392,3,,0.07,-4.03125E-05,1.875E-07
468,1029,521,11913,-116,,0.080390625,8.14063E-05,-0.00000725
469,1280,387,11895,1028,,0.1,6.04688E-05,0.00006425
470,1015,-390,9583,82,,0.079296875,-6.09375E-05,0.000005125
471,897,-258,10350,-504,,0.070078125,-4.03125E-05,-0.0000315
472,1025,130,11659,533,,0.080078125,2.03125E-05,3.33125E-05
473,1024,-1,11531,371,,0.08,-1.5625E-07,2.31875E-05
474,1018,-124,10106,-896,,0.07953125,-0.000019375,-0.000056
475,641,252,10083,-7,,0.050078125,0.000039375,-4.375E-07
476,902,128,12151,128,,0.07046875,0.00002,0.000008
477,1152,249,12480,797,,0.09,3.89063E-05,4.98125E-05
478,1025,256,10884,-515,,0.080078125,0.00004,-3.21875E-05
479,1151,0,11376,1396,,0.089921875,0,0.00008725
480,1279,253,10577,765,,0.099921875,3.95313E-05,4.78125E-05
481,1151,-384,7942,1666,,0.089921875,-0.00006,0.000104125
482,1279,-125,9003,638,,0.099921875,-1.95313E-05,0.000039875
483,1021,-386,9718,1662,,0.079765625,-6.03125E-05,0.000103875
484,1027,-121,8701,1162,,0.080234375,-1.89063E-05,0.000072625
485,1154,0,9606,1920,,0.09015625,0,0.00012
486,1275,-387,9333,-393,,0.099609375,-6.04688E-05,-2.45625E-05
487,1024,-256,9474,883,,0.08,-0.00004,5.51875E-05
488,1412,-512,9988,256,,0.1103125,-0.00008,0.000016
489,1281,-144,10369,-131,,0.100078125,-0.0000225,-8.1875E-06
490,1152,0,10115,-1,,0.09,0,-6.25E-08
491,1027,1,10238,9,,0.080234375,1.5625E-07,5.625E-07
492,1145,-128,10359,-132,,0.089453125,-0.00002,-0.00000825
493,1410,-128,10283,891,,0.11015625,-0.00002,5.56875E-05
494,1025,-128,7936,637,,0.080078125,-0.00002,3.98125E-05
495,1153,128,11633,1018,,0.090078125,0.00002,0.000063625
496,896,510,11611,764,,0.07,7.96875E-05,0.00004775
497,1276,3,7307,-4,,0.0996875,4.6875E-07,-0.00000025
498,1408,133,8714,-385,,0.11,2.07813E-05,-2.40625E-05
499,1282,128,9973,-257,,0.10015625,0.00002,-1.60625E-05
500,1152,-384,11776,7,,0.09,-0.00006,4.375E-07
501,1283,122,10646,638,,0.100234375,1.90625E-05,0.000039875
502,1020,127,10111,387,,0.0796875,1.98438E-05,2.41875E-05
503,1655,263,10577,-138,,0.129296875,4.10938E-05,-0.000008625
504,1301,-248,11539,1632,,0.101640625,-0.00003875,0.000102
505,1153,-264,10239,2117,,0.090078125,-0.00004125,0.000132313
506,1025,128,11393,-1152,,0.080078125,0.00002,-0.000072
507,896,257,10634,0,,0.07,4.01563E-05,0
508,1025,127,11010,-113,,0.080078125,1.98438E-05,-7.0625E-06
509,1279,0,11267,1153,,0.099921875,0,7.20625E-05
510,1148,-4,10240,-531,,0.0896875,-0.000000625,-3.31875E-05
511,896,-513,8328,123,,0.07,-8.01563E-05,7.6875E-06
512,1156,131,9240,643,,0.0903125,2.04688E-05,4.01875E-05
513,1411,-125,11386,893,,0.110234375,-1.95313E-05,5.58125E-05
514,1024,0,10250,893,,0.08,0,5.58125E-05
515,1405,13,10976,138,,0.109765625,2.03125E-06,0.000008625
516,1029,-380,11016,975,,0.080390625,-0.000059375,6.09375E-05
517,1135,-157,11250,2283,,0.088671875,-2.45313E-05,0.000142688
518,1282,257,10766,1423,,0.10015625,4.01563E-05,8.89375E-05
519,1146,-123,8842,-358,,0.08953125,-1.92188E-05,-0.000022375
520,1664,-125,9729,-512,,0.13,-1.95313E-05,-0.000032
521,1281,0,10869,351,,0.100078125,0,2.19375E-05
522,1408,-262,12422,1922,,0.11,-4.09375E-05,0.000120125
523,1279,-768,11656,1031,,0.099921875,-0.00012,6.44375E-05
524,1151,-121,10363,130,,0.089921875,-1.89063E-05,0.000008125
525,1153,384,11264,370,,0.090078125,0.00006,0.000023125
526,1152,125,11900,1024,,0.09,1.95313E-05,0.000064
527,1026,-261,11267,257,,0.08015625,-4.07813E-05,1.60625E-05
528,1019,250,11394,633,,0.079609375,3.90625E-05,3.95625E-05
529,1403,25,10637,742,,0.109609375,3.90625E-06,0.000046375
530,1163,-382,11111,1328,,0.090859375,-5.96875E-05,0.000083
531,1025,-133,10900,-367,,0.080078125,-2.07813E-05,-2.29375E-05
532,1024,125,9220,4,,0.08,1.95313E-05,0.00000025
533,1152,-130,12032,-893,,0.09,-2.03125E-05,-5.58125E-05
534,1155,2,13836,-748,,0.090234375,3.125E-07,-0.00004675
535,1408,4,15223,897,,0.11,0.000000625,5.60625E-05
536,1147,256,12497,237,,0.089609375,0.00004,1.48125E-05
537,1152,-135,11644,782,,0.09,-2.10938E-05,0.000048875
538,1026,-383,11531,2181,,0.08015625,-5.98438E-05,0.000136313
539,1280,-125,13312,1024,,0.1,-1.95313E-05,0.000064
540,1151,-8,13688,-266,,0.089921875,-0.00000125,-0.000016625
541,1407,-260,12071,-517,,0.109921875,-0.000040625,-3.23125E-05
542,1154,255,10880,0,,0.09015625,3.98438E-05,0
543,1154,11,11986,511,,0.09015625,1.71875E-06,3.19375E-05
544,1022,0,13318,253,,0.07984375,0,1.58125E-05
545,1279,1,13560,-128,,0.099921875,1.5625E-07,-0.000008
546,1151,3,11388,123,,0.089921875,4.6875E-07,7.6875E-06
547,1280,256,13449,403,,0.1,0.00004,2.51875E-05
548,1021,-7,13642,1641,,0.079765625,-1.09375E-06,0.000102563
549,1151,2,11634,-389,,0.089921875,3.125E-07,-2.43125E-05
550,889,-10,11900,782,,0.069453125,-1.5625E-06,0.000048875
551,1030,-384,11659,-134,,0.08046875,-0.00006,-0.000008375
552,1270,9,13833,261,,0.09921875,1.40625E-06,1.63125E-05
553,767,128,12681,-391,,0.059921875,0.00002,-2.44375E-05
554,1290,-258,11520,-1538,,0.10078125,-4.03125E-05,-0.000096125
555,1160,-137,10951,-809,,0.090625,-2.14063E-05,-5.05625E-05
556,1024,2,13550,-1,,0.08,3.125E-07,-6.25E-08
557,1142,-133,12324,107,,0.08921875,-2.07813E-05,6.6875E-06
558,1280,385,12034,892,,0.1,6.01563E-05,0.00005575
559,1025,122,12032,1035,,0.080078125,1.90625E-05,6.46875E-05
560,896,-255,12016,258,,0.07,-3.98438E-05,0.000016125
561,1152,0,11006,501,,0.09,0,3.13125E-05
562,1012,-126,12080,899,,0.0790625,-1.96875E-05,5.61875E-05
563,770,256,12532,635,,0.06015625,0.00004,3.96875E-05
564,1290,125,11510,-261,,0.10078125,1.95313E-05,-1.63125E-05
565,1146,122,12544,-259,,0.08953125,1.90625E-05,-1.61875E-05
566,896,381,13305,384,,0.07,5.95313E-05,0.000024
567,1149,-513,11038,-257,,0.089765625,-8.01563E-05,-1.60625E-05
568,1155,375,10240,507,,0.090234375,5.85938E-05,3.16875E-05
569,1019,15,11099,-6,,0.079609375,2.34375E-06,-0.000000375
570,1277,0,12626,1142,,0.099765625,0,0.000071375
571,1277,-515,13459,1409,,0.099765625,-8.04688E-05,8.80625E-05
572,1406,264,10624,768,,0.10984375,0.00004125,0.000048
573,770,-136,12025,896,,0.06015625,-0.00002125,0.000056
574,1027,-502,12420,-7,,0.080234375,-7.84375E-05,-4.375E-07
575,1024,6,13189,-119,,0.08,9.375E-07,-7.4375E-06
576,1024,10,11863,372,,0.08,1.5625E-06,0.00002325
577,1151,380,9722,-768,,0.089921875,0.000059375,-0.000048
578,1151,-258,12429,411,,0.089921875,-4.03125E-05,2.56875E-05
579,1026,255,13184,897,,0.08015625,3.98438E-05,5.60625E-05
580,1023,-2,12160,0,,0.079921875,-3.125E-07,0
581,1280,3,11261,-518,,0.1,4.6875E-07,-0.000032375
582,1151,-135,12268,751,,0.089921875,-2.10938E-05,4.69375E-05
583,1415,383,13050,1803,,0.110546875,5.98438E-05,0.000112688
584,1024,-128,12141,367,,0.08,-0.00002,2.29375E-05
585,1279,-128,10115,266,,0.099921875,-0.00002,0.000016625
586,891,-251,11325,497,,0.069609375,-3.92188E-05,3.10625E-05
587,1028,256,11768,-509,,0.0803125,0.00004,-3.18125E-05
588,1150,-252,11116,1087,,0.08984375,-0.000039375,6.79375E-05
589,1023,256,10763,994,,0.079921875,0.00004,0.000062125
590,1025,-647,12164,-367,,0.080078125,-0.000101094,-2.29375E-05
591,1025,138,12035,1427,,0.080078125,2.15625E-05,8.91875E-05
592,1155,124,12914,992,,0.090234375,0.000019375,0.000062
593,1280,0,10112,381,,0.1,0,2.38125E-05
594,1279,0,9980,636,,0.099921875,0,0.00003975
595,1152,-2,10707,-9,,0.09,-3.125E-07,-5.625E-07
596,1024,0,12666,1267,,0.08,0,7.91875E-05
597,1153,-129,11783,669,,0.090078125,-2.01563E-05,4.18125E-05
598,896,258,11643,-768,,0.07,4.03125E-05,-0.000048
599,1151,-2,10490,-644,,0.089921875,-3.125E-07,-0.00004025
600,889,-137,10162,261,,0.069453125,-2.14063E-05,1.63125E-05
601,899,-381,13082,128,,0.070234375,-5.95313E-05,0.000008
602,1161,265,12492,-514,,0.090703125,4.14063E-05,-0.000032125
603,1275,-131,11117,-4,,0.099609375,-2.04688E-05,-0.00000025
604,1027,-505,10377,396,,0.080234375,-7.89063E-05,0.00002475
605,1411,-4,11265,1146,,0.110234375,-0.000000625,0.000071625
606,1273,-129,10748,891,,0.099453125,-2.01563E-05,5.56875E-05
607,1025,121,11136,-1,,0.080078125,1.89063E-05,-6.25E-08
608,1025,7,10623,639,,0.080078125,1.09375E-06,3.99375E-05
609,1413,-270,11334,289,,0.110390625,-4.21875E-05,1.80625E-05
610,898,128,11776,-513,,0.07015625,0.00002,-3.20625E-05
611,1151,-259,10240,127,,0.089921875,-4.04688E-05,7.9375E-06
612,1027,12,12058,-386,,0.080234375,0.000001875,-0.000024125
613,1533,127,12923,512,,0.119765625,1.98438E-05,0.000032
614,1140,-5,13192,1165,,0.0890625,-7.8125E-07,7.28125E-05
615,767,-128,12529,1536,,0.059921875,-0.00002,0.000096
616,900,-128,10349,-443,,0.0703125,-0.00002,-2.76875E-05
617,898,3,11019,-505,,0.07015625,4.6875E-07,-3.15625E-05
618,768,384,10995,1405,,0.06,0.00006,8.78125E-05
619,1150,128,11489,251,,0.08984375,0.00002,1.56875E-05
620,1280,-1,13435,1287,,0.1,-1.5625E-07,8.04375E-05
621,1280,-5,10383,385,,0.1,-7.8125E-07,2.40625E-05
622,1156,255,12150,1151,,0.0903125,3.98438E-05,7.19375E-05
623,900,134,10392,271,,0.0703125,2.09375E-05,1.69375E-05
624,1023,128,10889,645,,0.079921875,0.00002,4.03125E-05
625,1152,128,11388,384,,0.09,0.00002,0.000024
626,896,-769,11913,384,,0.07,-0.000120156,0.000024
627,1152,-11,13952,762,,0.09,-1.71875E-06,0.000047625
628,896,125,13673,1792,,0.07,1.95313E-05,0.000112
629,1152,0,11776,622,,0.09,0,0.000038875
630,890,7,11155,524,,0.06953125,1.09375E-06,0.00003275
631,1027,256,12919,1403,,0.080234375,0.00004,8.76875E-05
632,1149,-515,13440,1661,,0.089765625,-8.04688E-05,0.000103813
633,895,124,11661,640,,0.069921875,0.000019375,0.00004
634,1152,382,12406,-393,,0.09,5.96875E-05,-2.45625E-05
635,897,516,12166,-540,,0.070078125,0.000080625,-0.00003375
636,1147,257,12899,1517,,0.089609375,4.01563E-05,9.48125E-05
637,1150,261,13822,1553,,0.08984375,4.07813E-05,9.70625E-05
638,1279,-124,14209,1024,,0.099921875,-0.000019375,0.000064
639,898,256,14204,1798,,0.07015625,0.00004,0.000112375
640,773,-786,13188,512,,0.060390625,-0.000122813,0.000032
641,1285,-392,13700,1137,,0.100390625,-0.00006125,7.10625E-05
642,1139,-1,12104,1408,,0.088984375,-1.5625E-07,0.000088
643,768,-256,11139,-244,,0.06,-0.00004,-0.00001525
644,1287,0,12984,-384,,0.100546875,0,-0.000024
645,1157,-253,14846,617,,0.090390625,-3.95313E-05,3.85625E-05
646,899,-127,13420,1154,,0.070234375,-1.98438E-05,0.000072125
647,1281,123,12040,125,,0.100078125,1.92188E-05,7.8125E-06
648,774,130,12298,1373,,0.06046875,2.03125E-05,8.58125E-05
649,872,5,14516,1918,,0.068125,7.8125E-07,0.000119875
650,1407,-131,15488,986,,0.109921875,-2.04688E-05,0.000061625
651,1027,-254,12048,-1408,,0.080234375,-3.96875E-05,-0.000088
652,1152,135,12827,1035,,0.09,2.10938E-05,6.46875E-05
653,895,-10,13312,-515,,0.069921875,-1.5625E-06,-3.21875E-05
654,1161,-522,13570,1046,,0.090703125,-8.15625E-05,0.000065375
655,1279,-510,13065,-680,,0.099921875,-7.96875E-05,-0.0000425
656,891,25,12288,-1252,,0.069609375,3.90625E-06,-0.00007825
657,1022,509,13184,413,,0.07984375,7.95313E-05,2.58125E-05
658,1280,-138,14076,1799,,0.1,-2.15625E-05,0.000112438
659,1152,0,12298,1127,,0.09,0,7.04375E-05
660,1280,127,11392,1,,0.1,1.98438E-05,6.25E-08
661,1154,251,12137,1399,,0.09015625,3.92188E-05,8.74375E-05
662,1278,262,14080,2171,,0.09984375,4.09375E-05,0.000135688
663,1155,-126,11805,144,,0.090234375,-1.96875E-05,0.000009
664,768,128,11391,-247,,0.06,0.00002,-1.54375E-05
665,1024,383,11520,646,,0.08,5.98438E-05,0.000040375
666,1024,257,13457,1407,,0.08,4.01563E-05,8.79375E-05
667,1282,385,13566,626,,0.10015625,6.01563E-05,0.000039125
668,1280,-135,13039,-115,,0.1,-2.10938E-05,-7.1875E-06
669,1277,-131,11538,1174,,0.099765625,-2.04688E-05,0.000073375
670,1017,511,11710,986,,0.079453125,7.98438E-05,0.000061625
671,1153,-130,15344,-384,,0.090078125,-2.03125E-05,-0.000024
672,1270,9,14197,790,,0.09921875,1.40625E-06,0.000049375
673,516,265,12545,520,,0.0403125,4.14063E-05,0.0000325
674,907,-257,13818,384,,0.070859375,-4.01563E-05,0.000024
675,1408,385,14139,1067,,0.11,6.01563E-05,6.66875E-05
676,1156,-384,12674,-1019,,0.0903125,-0.00006,-6.36875E-05
677,1023,0,13431,240,,0.079921875,0,0.000015
678,1279,-2,13433,253,,0.099921875,-3.125E-07,1.58125E-05
679,1022,0,13305,770,,0.07984375,0,0.000048125
680,1407,-2,13824,656,,0.109921875,-3.125E-07,0.000041
681,892,-129,12383,1920,,0.0696875,-2.01563E-05,0.00012
682,1023,4,10734,616,,0.079921875,0.000000625,0.0000385
683,768,128,12578,640,,0.06,0.00002,0.00004
684,1288,-138,15747,386,,0.100625,-2.15625E-05,0.000024125
685,1280,-512,13554,641,,0.1,-0.00008,4.00625E-05
686,1405,-128,12150,128,,0.109765625,-0.00002,0.000008
687,1152,-506,9875,390,,0.09,-7.90625E-05,0.000024375
688,1408,-141,10723,-637,,0.11,-2.20313E-05,-3.98125E-05
689,1280,5,12748,-411,,0.1,7.8125E-07,-2.56875E-05
690,1412,-129,13696,637,,0.1103125,-2.01563E-05,3.98125E-05
691,1027,256,12966,389,,0.080234375,0.00004,2.43125E-05
692,1025,123,11136,517,,0.080078125,1.92188E-05,3.23125E-05
693,640,-128,12409,650,,0.05,-0.00002,0.000040625
694,1028,2,12787,-131,,0.0803125,3.125E-07,-8.1875E-06
695,1026,127,11647,390,,0.08015625,1.98438E-05,0.000024375
696,1154,126,12940,771,,0.09015625,1.96875E-05,4.81875E-05
697,1535,-128,13827,772,,0.119921875,-0.00002,0.00004825
698,1281,-385,11904,119,,0.100078125,-6.01563E-05,7.4375E-06
699,1154,-259,10379,124,,0.09015625,-4.04688E-05,0.00000775
700,1022,-128,10239,1027,,0.07984375,-0.00002,6.41875E-05
701,1271,-124,11549,-760,,0.099296875,-0.000019375,-0.0000475
702,1292,-133,14202,742,,0.1009375,-2.07813E-05,0.000046375
703,1024,131,12448,1417,,0.08,2.04688E-05,8.85625E-05
704,1152,-256,11509,1024,,0.09,-0.00004,0.000064
705,1023,122,9729,1024,,0.079921875,1.90625E-05,0.000064
706,1280,128,11662,769,,0.1,0.00002,4.80625E-05
707,1024,128,13322,772,,0.08,0.00002,0.00004825
708,1282,122,10880,-398,,0.10015625,1.90625E-05,-0.000024875
709,1280,-513,9203,-259,,0.1,-8.01563E-05,-1.61875E-05
710,1275,261,12058,264,,0.099609375,4.07813E-05,0.0000165
711,640,133,12321,1796,,0.05,2.07813E-05,0.00011225
712,1152,0,10382,-266,,0.09,0,-0.000016625
713,1031,7,11055,-656,,0.080546875,1.09375E-06,-0.000041
714,1022,-254,13393,212,,0.07984375,-3.96875E-05,0.00001325
715,1144,-24,13493,1877,,0.089375,-0.00000375,0.000117313
716,1280,258,11540,1046,,0.1,4.03125E-05,0.000065375
717,1152,-124,9223,-1019,,0.09,-0.000019375,-6.36875E-05
718,1151,4,10246,0,,0.089921875,0.000000625,0
719,896,256,11512,-389,,0.07,0.00004,-2.43125E-05
720,1154,-1,12145,513,,0.09015625,-1.5625E-07,3.20625E-05
721,1409,-131,10374,-126,,0.110078125,-2.04688E-05,-0.000007875
722,1401,-641,10604,-3,,0.109453125,-0.000100156,-1.875E-07
723,894,-386,9344,496,,0.06984375,-6.03125E-05,0.000031
724,1024,-254,11537,1536,,0.08,-3.96875E-05,0.000096
725,1025,242,12411,517,,0.080078125,3.78125E-05,3.23125E-05
726,1022,267,12295,129,,0.07984375,4.17188E-05,8.0625E-06
727,1155,-279,10512,246,,0.090234375,-4.35938E-05,0.000015375
728,1020,632,11613,731,,0.0796875,0.00009875,4.56875E-05
729,1156,-246,11788,915,,0.0903125,-3.84375E-05,5.71875E-05
730,768,-365,10752,-520,,0.06,-5.70313E-05,-0.0000325
731,1151,255,11776,-387,,0.089921875,3.98438E-05,-2.41875E-05
732,894,-525,11262,265,,0.06984375,-8.20313E-05,1.65625E-05
733,1150,-250,12696,504,,0.08984375,-3.90625E-05,0.0000315
734,1279,-262,12865,-249,,0.099921875,-4.09375E-05,-1.55625E-05
735,1153,-255,8947,644,,0.090078125,-3.98438E-05,0.00004025
736,1024,-128,9777,1060,,0.08,-0.00002,0.00006625
737,1152,-127,11264,2048,,0.09,-1.98438E-05,0.000128
738,1150,-6,11389,-148,,0.08984375,-9.375E-07,-0.00000925
739,1531,-380,10782,241,,0.119609375,-0.000059375,1.50625E-05
740,1418,-384,9472,640,,0.11078125,-0.00006,0.00004
741,648,-505,11241,527,,0.050625,-7.89063E-05,3.29375E-05
742,1140,-640,10104,-1152,,0.0890625,-0.0001,-0.000072
743,1414,-518,9214,640,,0.11046875,-8.09375E-05,0.00004
744,764,2,9608,618,,0.0596875,3.125E-07,0.000038625
745,1024,-128,9729,388,,0.08,-0.00002,0.00002425
746,1019,-130,9962,1021,,0.079609375,-2.03125E-05,6.38125E-05
747,1025,-385,8828,645,,0.080078125,-6.01563E-05,4.03125E-05
748,1018,17,9201,1521,,0.07953125,2.65625E-06,9.50625E-05
749,768,384,8325,127,,0.06,0.00006,7.9375E-06
750,1166,-7,11152,1419,,0.09109375,-1.09375E-06,8.86875E-05
751,1278,-128,11264,377,,0.09984375,-0.00002,2.35625E-05
752,1018,-382,11008,-257,,0.07953125,-5.96875E-05,-1.60625E-05
753,1014,-2,8849,265,,0.07921875,-3.125E-07,1.65625E-05
754,1408,-254,9601,-265,,0.11,-3.96875E-05,-1.65625E-05
755,1152,-6,8451,1470,,0.09,-9.375E-07,0.000091875
756,1408,128,9880,1412,,0.11,0.00002,0.00008825
757,1153,-4,10741,398,,0.090078125,-0.000000625,0.000024875
758,1151,-384,12718,381,,0.089921875,-0.00006,2.38125E-05
759,1024,5,14200,1125,,0.08,7.8125E-07,7.03125E-05
760,1281,-12,11826,2040,,0.100078125,-0.000001875,0.0001275
761,1021,-640,10483,117,,0.079765625,-0.0001,7.3125E-06
762,1027,3,9713,-633,,0.080234375,4.6875E-07,-3.95625E-05
763,1155,-129,11008,505,,0.090234375,-2.01563E-05,3.15625E-05
764,1279,126,12916,1024,,0.099921875,1.96875E-05,0.000064
765,1024,-513,9509,518,,0.08,-8.01563E-05,0.000032375
766,1152,126,9600,-512,,0.09,1.96875E-05,-0.000032
767,901,-264,10587,-32,,0.070390625,-0.00004125,-0.000002
768,1015,640,11770,637,,0.079296875,0.0001,3.98125E-05
769,1278,393,10767,1658,,0.09984375,6.14063E-05,0.000103625
770,1279,-381,9600,2176,,0.099921875,-5.95313E-05,0.000136
771,1152,130,10234,640,,0.09,2.03125E-05,0.00004
772,1152,-398,11153,7,,0.09,-6.21875E-05,4.375E-07
773,1151,-122,12530,384,,0.089921875,-1.90625E-05,0.000024
774,1280,-2,9703,-263,,0.1,-3.125E-07,-1.64375E-05
775,1151,135,10845,0,,0.089921875,2.10938E-05,0
776,1408,639,12419,285,,0.11,9.98438E-05,1.78125E-05
777,1151,3,11648,2173,,0.089921875,4.6875E-07,0.000135813
778,1408,-127,11008,1024,,0.11,-1.98438E-05,0.000064
779,1029,-256,10737,138,,0.080390625,-0.00004,0.000008625
780,1021,-8,11773,-263,,0.079765625,-0.00000125,-1.64375E-05
781,1277,15,11040,877,,0.099765625,2.34375E-06,5.48125E-05
782,1152,-256,9962,752,,0.09,-0.00004,0.000047
783,1024,382,8693,-649,,0.08,5.96875E-05,-4.05625E-05
784,1026,116,12786,-754,,0.08015625,0.000018125,-0.000047125
785,1152,-642,13184,134,,0.09,-0.000100313,0.000008375
786,1152,-377,13941,129,,0.09,-5.89063E-05,8.0625E-06
787,1284,-128,11730,516,,0.1003125,-0.00002,0.00003225
788,1405,2,9873,497,,0.109765625,3.125E-07,3.10625E-05
789,1149,-1,12687,524,,0.089765625,-1.5625E-07,0.00003275
790,1152,-131,13694,1677,,0.09,-2.04688E-05,0.000104813
791,1023,-255,12672,910,,0.079921875,-3.98438E-05,0.000056875
792,1159,3,10246,132,,0.090546875,4.6875E-07,0.00000825
793,1408,522,9442,1135,,0.11,8.15625E-05,7.09375E-05
794,1022,-382,11998,1157,,0.07984375,-5.96875E-05,7.23125E-05
795,891,-130,12055,777,,0.069609375,-2.03125E-05,4.85625E-05
796,1280,129,9198,256,,0.1,2.01563E-05,0.000016
797,1025,127,9859,-126,,0.080078125,1.98438E-05,-0.000007875
798,1149,-3,9977,-248,,0.089765625,-4.6875E-07,-0.0000155
799,898,2,10373,1152,,0.07015625,3.125E-07,0.000072
800,1280,254,10209,636,,0.1,3.96875E-05,0.00003975
801,890,129,9351,898,,0.06953125,2.01563E-05,0.000056125
